tid,toi,tfopwg_disp,st_tmag,pl_orbper,pl_trandep
358613376,4173.01,PC,12.6361,8.2713274,20740.0
356822426,4174.01,PC,12.456,1.5569519,950.0
952046774,4175.01,PC,8.0935,2.1632835,830.0
58533991,4176.01,APC,9.5399,3.2089372,6310.0
130981260,4177.01,APC,10.1793,3.6928289,5223.0
289988797,4178.01,FP,10.0415,2.2042212,4250.0
297148017,4179.01,PC,10.3738,2.5485772,1270.0
350931281,4403.01,PC,10.7888,4.4620528,289.9548667
342314656,4404.01,PC,10.7108,39.6251926,4527.8284055
177254988,4405.01,PC,12.3813,5.9214231,1221.9430373
177254988,4405.02,PC,12.3813,1.0929203,377.4316425
206541859,4406.01,CP,10.5663,30.083503,5439.2108279
207238953,4407.01,PC,10.9015,7.1366507,768.4493836
260189643,4408.01,PC,13.2896,2.054238,1994.0593535
382200986,4409.01,PC,11.8911,92.4918048,11487.575281
316916655,441.01,FP,9.19901,2.87436,2490.41
280803800,4410.01,PC,10.5978,26.0179101,766.5356589
366484980,4411.01,KP,9.15722,13.7748361,309.0
35315453,4412.01,FP,10.2956,2.0340967,1283.0
142019343,4413.01,PC,9.6256,4.4719815,169.7903607
1405997635,4414.01,FP,10.3147,1.8697825,2940.0
1234810324,4415.01,APC,10.0209,1.830108,3391.0
79605791,4416.01,PC,9.5378,9.3305377,5610.0
208297760,4417.01,PC,9.3456,5.2574854,1250.0
176831592,463.01,FP,9.1013,2.53405,4070.0
292202337,4630.01,PC,9.046,721.5621758,2177.931991
313006381,4631.01,PC,8.7551,33.6356252,724.0198395
336075472,4632.01,PC,10.6329,63.1448519,1697.0188103
307958020,4633.01,CP,8.3498,271.938639,483.1688883
17150865,4634.01,FP,12.5065,0.8706763,1861.0
337129672,4635.01,FP,10.6029,49.1077047,28125.1452075
405484221,4636.01,FP,15.7488,42.8289152,85688.8204519
306485267,4637.01,PC,10.3991,14.3540583,1053.0719668
58824746,4638.01,CP,10.7434,10.2829583,865.1246457
91251292,4639.01,PC,10.671,3.990679,670.2495772
91251292,4639.02,PC,10.671,13.0780555,932.1214968
398733009,464.01,FP,15.61,0.8185672,44712.1811611
337216118,4640.01,PC,11.0771,2.6857229,632.8097747
436873727,4641.01,CP,7.1323,22.0933922,2633.6009111
336961891,4642.01,PC,11.9847,3.6022377,2229.9856882
23769326,3919.01,CP,12.3342,7.4332642,6000.0
328350926,392.01,APC,8.300901,0.8490674,4907.2475531
2016376984,3920.01,FA,12.7509,2.317939,13140.0
1101909431,3921.01,FP,12.5638,23.2556119,35720.0
1101855081,3922.01,PC,12.251,3.8960617,22610.0
467265105,3923.01,PC,13.0743,4.1377886,11490.1857603
456042145,3924.01,FP,13.4802,2.0474832,6790.0
435167167,3925.01,FP,12.1474,3.0330919,1280.0
434171145,3926.01,PC,12.089,2.7873223,5548.0
434171113,3927.01,PC,12.7594,4.4921154,19562.0
427153307,3928.01,PC,12.9774,2.2035349,7570.0
422554579,3929.01,PC,13.2363,3.4608812,16514.0
29960109,393.01,FP,11.2003,2.49221,1480.0
422514153,3930.01,PC,12.6265,2.9284231,5159.0
421336001,3931.01,PC,13.4428,7.6644,8534.5638357
408094424,3932.01,APC,11.3258,2.4892754,2750.0
388393034,3933.01,PC,13.2345,1.97549,5457.0
375981105,3934.01,PC,12.7091,11.7512673,7683.0
372207084,3935.01,PC,13.4234,1.2257683,5512.0
178284730,418.01,KP,10.3074,2.2359865,19058.0137423
126737992,4180.01,APC,8.2938,1.5954319,473.6397437
426017070,4181.01,FP,15.951,0.5992533,24379.9383482
31637479,4182.01,PC,9.2747,27.848697,343.0
421951960,4183.01,PC,9.10478,11.7915574,661.9685157
394357918,4184.01,CP,14.2612,4.9019938,10774.951206
152563846,4185.01,PC,10.7194,16.5414219,1098.6666331
300579472,4186.01,PC,8.985,12.7503356,692.0
176780257,4187.01,PC,8.301,30.8812601,425.1596999
424747720,4188.01,FP,13.0123,10.2813284,37333.9631684
7422496,4189.01,PC,8.7601,46.9621053,757.7887314
279251651,419.01,FP,10.5886,0.4038426,636.6337963
65416038,4190.01,PC,10.6617,15.6062307,659.0717891
167905035,4191.01,PC,8.6282,742.8561164,415.3404179
41995709,4192.01,PC,11.8791,4.2300182,3470.0
382419744,4193.01,PC,12.7464,6.5081212,8260.0
295593712,4418.01,PC,10.0819,7.6247217,813.0
295593712,4418.02,PC,10.0819,25.7086236,1430.0
352229268,4419.01,PC,10.3468,16.155134,590.0
70899085,442.01,CP,10.7329,4.0520368,5512.4033193
362709886,4420.01,PC,9.550201,4.7259317,6309.6615331
141412823,4421.01,FP,10.4078,21.7004042,406.0
263748033,4422.01,PC,9.944,4.90826,8881.0
344600402,4423.01,FP,10.4425,1.3875331,952.0
326386495,4424.01,PC,9.8496,17.7424733,880.0
106940971,4425.01,PC,9.3777,5.412802,5278.1957566
271354351,4426.01,KP,14.5787,3.905126,23549.9259888
207339000,4427.01,PC,11.3427,4.6182631,20287.618268
271042217,4428.01,KP,13.9174,1.8555745,10888.0377261
233188747,4429.01,PC,12.7714,3.4505658,15044.6453237
117979897,443.01,KP,12.0682,3.3106692,9189.7342523
362222177,4430.01,PC,12.8668,6.6363577,7470.0
121660904,4431.01,KP,12.4532,4.8854844,7009.1394983
270355392,4643.01,PC,10.6127,5.0256637,650.1415697
270355392,4643.02,PC,10.6127,10.7387039,803.3539058
387423096,4644.01,PC,11.0505,0.3181853,480.0
46698351,4645.01,PC,10.2381,5.0872348,4037.0
286696849,4646.01,PC,12.2257,8.9299483,26516.4016202
303204165,4647.01,PC,9.59055,8.8346147,646.0966072
303204165,4647.02,PC,9.59055,11.0696104,591.1055416
257774438,4648.01,KP,8.97055,15.3886607,407.1050545
404713783,4649.01,PC,10.1448,15.0758735,645.0
270380593,465.01,KP,10.7307,3.8361623,5357.5774934
60646268,4650.01,PC,13.492,2.6672418,11150.0
147302550,4651.01,PC,13.3592,11.1878978,8190.0
139877968,4652.01,PC,12.1679,18.6224802,9890.0
238854767,4653.01,PC,11.3326,16.3764188,1230.0
99648579,4654.01,PC,13.2157,10.6936683,10680.0
209310912,4655.01,PC,13.4227,3.6749802,23820.0
120523488,4656.01,PC,13.3652,3.439221,5050.0
371676181,3936.01,PC,12.5722,1.4858906,7264.0
367425982,3937.01,PC,12.9577,1.6923573,20172.9323968
367333043,3938.01,FP,13.2875,2.8778095,4830.0
366115856,3939.01,PC,13.2129,2.3466472,25278.0
9858404,394.01,APC,8.00006,0.39149,578.202
346081845,3940.01,PC,13.4454,3.4895723,32560.0
345697569,3941.01,PC,12.9307,2.8817718,13332.0
345329200,3942.01,PC,12.8967,3.1082514,5659.4686877
343330330,3943.01,PC,12.5714,5.5613023,2200.0
338065029,3944.01,PC,12.5871,2.3151015,5256.0
336824844,3945.01,PC,12.5917,4.4638411,3791.0
336399144,3946.01,PC,12.475,5.7033411,14730.0
336092760,3947.01,PC,12.933,6.7716021,4580.0
335489455,3948.01,FP,12.5455,2.1176601,2000.0
334493051,3949.01,PC,13.4743,2.2297524,8798.0
38541473,395.01,APC,10.7706,6.0613441,15346.1553014
334394274,3950.01,PC,13.3364,3.4488281,14430.0
334385701,3951.01,PC,13.3788,2.1861455,8780.0
321861405,3952.01,PC,11.9401,2.9897732,12893.0
299176311,4194.01,APC,12.5496,1.0432995,3260.0
67598139,4195.01,PC,12.6802,5.4447698,5420.0
67566164,4196.01,PC,12.5345,3.125924,18690.0
332579116,4197.01,PC,12.8512,3.9017499,27430.0
459913687,4198.01,PC,13.3547,4.746318,12470.0
220144363,4199.01,PC,11.5141,4.4466179,7930.0
408159788,420.01,FP,10.6152,2.300698,780.0
53593542,4200.01,PC,13.5569,1.027641,12630.0
95057860,4201.01,CP,13.5011,3.5809733,36850.0
237603062,4202.01,PC,13.519,2.6689906,14140.0
72494421,4203.01,PC,13.5854,2.9531039,16770.0
158697949,4204.01,PC,10.9786,3.9592516,3160.0
280645209,4205.01,PC,12.672,5.9056572,10720.0
281242007,4206.01,PC,13.2045,2.4170503,7730.0
37242226,4207.01,FP,13.3581,1.0681394,7290.0
280304556,4208.01,PC,13.6625,1.72328,14180.0
200090347,4209.01,PC,13.2977,0.8631737,6330.0
94986319,421.01,CP,9.2711,16.067522,2929.6501469
94986319,421.02,CP,9.2711,5.1976858,437.4376044
294309873,5435.01,PC,12.1706,1.2699324,1325.19922
155369758,5436.01,PC,13.3742,11.9285531,20690.0
6853696,5437.01,PC,13.4489,3.42015,11140.0
367193060,5438.01,PC,11.5419,2.5842514,2360.0
247912728,5439.01,PC,13.3853,5.0775738,8620.0
50618703,544.01,CP,9.6504,1.5483542,926.4111032
29374525,5440.01,FP,11.8338,3.813812,2310.0
91697121,5441.01,PC,13.3605,2.8633026,4710.0
406684949,5442.01,APC,12.1047,12.7091678,4620.0
400515645,5443.01,PC,12.8173,1.6757659,2580.0
367193046,5444.01,APC,12.1258,10.2780324,7350.0
255735567,5445.01,APC,11.8888,6.3780197,7050.0
84788795,5446.01,PC,12.7601,4.4977307,5324.061552
239722954,5447.01,FP,13.1472,1.4958429,2830.0
291016451,5448.01,PC,12.1629,3.214031,5730.0
119130170,5449.01,PC,13.4597,2.5444539,5440.0
37168957,545.01,KP,14.2465,1.9000862,25717.0085858
6653897,5450.01,FP,11.4541,0.8857522,760.0
69028091,5451.01,PC,12.6819,1.6822448,12090.0
287959034,5677.01,APC,9.50835,3.8480524,2571.1163277
209464063,5678.01,CP,10.6691,119.3355264,2400.0
143257768,5679.01,PC,11.2016,1.6622263,12560.0
37575651,568.01,FP,8.2866,9.5971977,600.5813487
368739874,5680.01,CP,12.9463,3.3575477,26240.0
207439380,5681.01,APC,12.8086,1.1041295,12540.0
17538423,5682.01,PC,13.0266,3.1159994,6920.0
155949264,5683.01,PC,14.812,0.7748443,21020.0
32260988,5684.01,PC,12.4344,1.1000285,29080.0
460396820,5685.01,KP,11.0062,2.3409909,12040.0
255928426,5686.01,PC,12.012,4.2366102,14790.0
281100535,5687.01,APC,11.536,2.924439,11110.0
193634953,5688.01,CP,14.2085,2.9479689,24090.0
323250919,5689.01,PC,13.3173,3.3299795,23460.0
123482865,569.01,CP,9.4727,6.5562078,2970.0
115508409,5690.01,PC,12.6502,10.4995545,7030.0
17652022,5691.01,PC,12.6151,3.3894889,3650.0
37150278,5692.01,PC,12.5806,1.6929628,14820.0
272519426,5693.01,PC,12.169,2.8900249,25960.0
148772620,4932.01,PC,12.5116,3.9417247,2770.0
35106764,4933.01,PC,12.7116,5.3861006,6440.0
292797572,4934.01,FP,12.6554,2.8013515,4590.0
412635642,4935.01,PC,11.5845,17.4219809,11750.8364848
68030406,4936.01,PC,13.0936,4.7750178,9470.0
241638905,4937.01,PC,12.4864,5.0414219,2340.0
457018819,4938.01,PC,12.4741,2.913692,20130.0
149109125,4939.01,PC,12.1624,9.1717558,5240.0
19519368,494.01,PC,10.0854,1.7018818,570.0
237929468,4940.01,CP,11.8153,25.8663869,2612.8827406
77680373,4941.01,PC,13.1014,3.5569996,18990.0
166242494,4942.01,PC,12.5098,7.9248476,3330.0
418567812,4943.01,PC,12.998,8.0176705,12290.0
242190195,4944.01,PC,13.0161,4.075051,9210.0
332017079,4945.01,PC,13.184,1.6500255,14270.0
319783554,4946.01,FP,12.1164,1.819376,5240.0
382975217,4947.01,PC,11.5362,4.1400273,4520.0
160476088,4948.01,PC,13.164,0.4722347,3610.0
401028336,4949.01,PC,12.4171,1.7819156,12020.0
141677268,5188.01,PC,10.5784,22.43341,940.0
408549705,5189.01,FP,12.9177,9.5064017,8710.0
218795833,519.01,CP,14.4347,1.2652338,110215.6795079
289574465,5190.01,PC,11.7191,5.7488688,5080.0
359469754,5191.01,PC,12.6103,3.0278609,6680.0
336125492,5192.01,PC,12.5231,4.7271324,8600.0
336126253,5193.01,PC,11.8002,18.9972068,2960.0
288612903,5194.01,PC,12.1605,7.0485133,4950.0
357145112,5195.01,PC,12.1391,3.1523405,6440.0
383828887,5196.01,PC,13.2357,2.5677096,10430.0
219431828,5197.01,APC,11.906,20.5773388,8520.0
193628179,5198.01,FP,11.9993,3.2623468,8540.0
298049015,5199.01,FP,14.9652,3.9131371,37860.0
148479278,520.01,PC,9.3777,0.523613,82.9259401
21101556,5200.01,PC,11.3862,17.4372954,2060.0
267810289,5201.01,PC,13.306,3.8558229,13730.0
320324079,5202.01,PC,11.5405,34.6141657,1470.0
158323182,5203.01,PC,12.6934,15.1255732,2080.0
101569583,5452.01,PC,12.6167,0.9907914,4860.1048997
58997701,5453.01,PC,13.1132,8.3762443,7670.6889364
26406123,5454.01,PC,13.2612,3.7196227,4280.0
75171363,5455.01,PC,13.3462,4.267781,5120.0
87044036,5456.01,FP,12.3128,1.0711292,2030.0
456971986,5457.01,PC,11.7207,1.2452975,1410.0
367434266,5458.01,PC,10.6275,22.0632969,4597.497672
1942969,5459.01,PC,12.8255,2.8078585,4820.0
36440357,546.01,KP,13.1573,9.2016496,13812.3233628
445990611,5460.01,PC,12.8132,6.2987919,3920.0
118963720,5461.01,PC,11.8517,7.4603194,3070.0
79971247,5462.01,PC,10.86,3.5533716,1470.0
437786834,5463.01,PC,13.1584,1.100804,3509.2224564
171646471,5464.01,PC,14.9671,1.1606902,32450.0
87827371,5465.01,APC,12.8749,4.3983492,10124.9081186
45368525,5466.01,PC,12.7625,2.8066134,14530.0
83275782,5467.01,CP,11.8423,2.6570006,4050.0
172222885,5468.01,PC,12.2122,20.9233666,9470.0
23638678,5694.01,APC,14.4753,1.1544795,51180.0
103865797,5695.01,FP,14.2399,2.2232698,31700.0
393546540,5696.01,PC,9.1352,1637.265104,1323.0
393546540,5696.02,PC,9.1352,32.429738,988.0
393546540,5696.03,PC,9.1352,,1204.4442717
416739490,5697.01,PC,10.8327,6.2183322,744.7463441
264052454,5698.01,PC,11.3529,2.346931,5198.0
224328450,5699.01,PC,10.4488,22.0183163,3736.0
126733133,570.01,FP,10.027,1.4687098,1567.6508147
76193403,5700.01,PC,10.4557,1.7812778,540.0
43276438,5701.01,PC,10.36,15.0764899,678.0
141985686,5702.01,FA,9.83993,3.1291319,680.0
10792081,5703.01,PC,10.0223,10.1694553,852.0
148673433,5704.01,CP,10.6147,3.7711066,1647.6730314
165625229,5705.01,PC,9.77081,10.5998647,924.0
137843225,5706.01,PC,10.7641,0.3576555,996.7081729
441614965,5707.01,PC,9.73378,2.0364271,268.0
22529346,495.01,KP,10.056,1.2749246,18699.0
245341495,4950.01,PC,11.997,3.9358604,4510.0
448435566,4951.01,PC,11.8412,4.1042587,2790.0
400073524,4952.01,PC,12.547,0.6534841,1970.0
405571798,4953.01,PC,13.4571,2.9590176,12520.0
147723246,4954.01,PC,12.69,6.6819653,9100.0
188865842,4955.01,PC,13.3356,3.1409607,10670.0
8005485,4956.01,PC,13.3624,5.1087099,16220.0
412485680,4957.01,PC,11.9955,4.6622996,3810.0
457649900,4958.01,PC,10.7546,748.8277169,2167.0
290337456,4959.01,PC,13.3895,4.6011828,11320.0
88977253,496.01,APC,12.33,2.767691,22690.263354
329672278,4960.01,PC,10.7133,4.0557174,4240.0
420202798,4961.01,PC,11.6602,7.4793374,17147.3051175
210681065,4962.01,PC,12.6445,2.074205,8150.0
407827885,4963.01,PC,13.1009,2.365766,5750.0
406443564,4964.01,FP,13.2364,1.1167145,12810.0
129890791,4965.01,PC,11.4543,7.0857491,2227.0
295507430,4966.01,PC,11.9852,7.3136902,1480.0
65845738,5204.01,PC,12.3428,1.593603,5300.0
419411415,5205.01,CP,13.6136,1.6306523,68050.0
159117779,5206.01,PC,12.8715,4.4716261,5000.0
147892178,5207.01,PC,13.2754,24.6951647,13290.0
110738386,5208.01,PC,11.4731,12.2307873,4330.0
111108561,5209.01,PC,12.8462,2.635737,21500.0
27649847,521.01,CP,12.4029,1.5428486,2154.4855781
265979849,5210.01,PC,11.4194,4.5661309,7630.0
215595454,5211.01,PC,13.3285,2.0961984,13710.0
424699834,5212.01,FP,12.8257,2.4011407,3193.9893038
247356332,5213.01,PC,12.8179,4.5333993,7690.0
7583660,5214.01,PC,12.0228,5.3333965,2710.0
236632480,5215.01,PC,12.8507,7.4244269,7290.0
256561562,5216.01,PC,12.9392,1.8951273,2130.0
215018906,5217.01,PC,10.9992,4.3713133,2960.0
259172249,5218.01,CP,14.5179,4.2914879,19180.7233775
378708888,5219.01,PC,13.4066,2.88753,7680.0
19451711,522.01,FA,7.3645,0.3969687,110.7179018
302419660,5469.01,PC,11.9567,29.3312035,3470.0
36352297,547.01,KP,13.0501,1.5089635,13140.0
367267217,5470.01,APC,12.5627,1.450491,3870.0
47132361,5471.01,PC,13.2751,4.9017215,6600.0
76798849,5472.01,PC,12.8015,2.2703829,12110.0
81808065,5473.01,PC,12.2605,7.5554044,6170.0
97669493,5474.01,PC,11.6861,8.4332312,2010.0
78601408,5475.01,APC,12.2106,10.0532043,5160.0
353361266,5476.01,PC,13.197,10.3413829,10410.0
127229631,5477.01,PC,13.0406,5.8936518,9580.0
95122849,5478.01,APC,12.0515,8.3026667,6940.0
95122849,5478.02,FP,12.0515,10.1197017,2570.0
67444896,5479.01,PC,12.2773,15.1306782,6030.0
42821097,548.01,KP,13.1861,3.8971203,6312.7462771
46307587,5480.01,PC,12.352,3.6079916,6055.0
69295263,5481.01,PC,13.4144,3.9315754,5580.0
459947163,5482.01,PC,12.9922,7.9923268,5780.0
192982424,5483.01,PC,12.2304,3.7702854,10030.0
443961200,5484.01,APC,11.394,1.1282471,2920.0
335813325,5708.01,PC,9.1454,2.6953698,757.7733755
286813592,5709.01,PC,11.1501,3.3810227,797.2617518
270468559,571.01,KP,11.5598,4.6418435,7525.447523
173002823,5710.01,PC,10.305,28.4064643,886.162065
441804533,5711.01,PC,11.506,16.303675,1119.9625254
388898854,5712.01,PC,10.5591,8.2077264,667.6868432
219041246,5713.01,CP,12.7022,10.4419896,3992.4372644
467158766,5714.01,PC,10.3463,7.7784947,760.4735322
147923561,5715.01,PC,11.4201,6.2822993,632.5840625
298074836,5716.01,CP,13.1066,6.7662729,1998.3738721
53481079,5717.01,PC,10.8222,13.478722,1323.2275744
17932757,5718.01,PC,10.8075,716.8426894,1562.8136485
4843495,5719.01,PC,9.67055,,511.7373229
289535142,572.01,APC,12.54,2.3382709,14693.7520628
230055368,5720.01,CP,11.6196,1.4344602,1028.2187852
243476396,4967.01,PC,13.2313,0.5979368,3760.0
253961767,4968.01,PC,12.5808,2.2355936,11467.2654828
406106335,4969.01,PC,12.8132,3.0773658,5140.0
108645766,497.01,FP,13.2312,2.974175,11707.257241
359523751,4970.01,PC,12.365,4.8338813,15572.8655746
453942180,4971.01,PC,11.9736,7.9674915,2920.0
149585119,4972.01,PC,13.1773,2.6492703,10560.0
397522142,4973.01,PC,10.7271,7.9486299,6340.0
148478039,4974.01,PC,12.7126,10.6006859,16260.0
304085024,4975.01,PC,12.967,4.4834145,4810.0
210629725,4976.01,PC,13.3665,3.027103,6250.0
68081952,4977.01,PC,12.5156,7.7023687,27310.0
145204443,4978.01,PC,12.2913,4.7190303,6800.0
311736478,4979.01,PC,10.5895,3.6305988,570.0
121338379,498.01,APC,9.58094,0.2750478,703.0554225
200435203,4980.01,PC,12.9331,16.1565078,13030.0
14029793,4981.01,PC,12.4813,0.2097217,1250.0
46627476,4982.01,PC,13.3495,2.5665666,9060.0
80137654,4983.01,PC,13.01,5.7527363,12970.0
394691478,5220.01,PC,13.1562,2.0876485,12940.0
233409941,5221.01,PC,13.3911,4.4247361,13312.0
30791047,5222.01,APC,11.3171,13.3057762,3700.0
377297285,5223.01,PC,13.0628,4.0656968,13698.7386688
406361982,5224.01,PC,12.5459,5.2819763,3320.0
383645563,5225.01,PC,12.5117,22.9367426,3520.0
195093356,5226.01,FP,11.8572,7.8284207,32460.0
313453776,5227.01,PC,11.6078,3.7325203,4800.0
154014059,5228.01,PC,12.9534,8.3221959,4460.0
288428649,5229.01,PC,11.9919,5.9184575,1240.0
93125144,523.01,FA,9.6833,9.91102,6044.13412
55778666,5230.01,PC,13.1924,7.1452343,14520.0
105387356,5231.01,FP,11.4186,1.5163046,1180.0
69356857,5232.01,CP,11.7791,4.0966887,5620.0
259100469,5233.01,PC,11.1752,25.763332,2560.0
335681838,5234.01,PC,10.8964,15.1016086,520.0
154814765,5235.01,PC,10.8131,26.1442304,1980.0
193765661,5236.01,PC,11.3335,10.9974977,3400.0
186815660,5485.01,PC,12.8125,2.5840753,1757.0
291109653,5486.01,PC,12.2937,2.0247088,4390.0
302305400,5487.01,PC,12.8708,4.6549271,3500.0
281815702,5488.01,PC,13.324,3.1910454,12090.0
468983280,5489.01,PC,11.6923,3.1522131,1039.7670237
468983280,5489.02,PC,11.6923,4.9212788,884.5792337
32830028,549.01,FP,14.2321,0.516278,20289.210823
59575189,5490.01,PC,12.5501,2.5193047,4540.0
247166992,5491.01,PC,11.5182,5.0280368,1360.0
350024178,5492.01,PC,13.1211,2.9238483,11130.0
468979441,5493.01,PC,10.7421,24.4383239,2401.8740065
468979441,5493.02,PC,10.7421,9.4043652,456.6940548
468979441,5493.03,PC,10.7421,14.5643289,451.953459
14440334,5494.01,PC,11.7628,2.0760349,2480.0
380671216,5495.01,PC,10.6421,9.6569059,800.0
323658120,5496.01,FP,10.7717,43.8418559,4630.0
270679144,5497.01,PC,12.3902,11.2120396,5450.0
262736264,5498.01,PC,12.6811,18.2050594,10830.0
85292615,5721.01,PC,9.92937,729.4823472,819.483247
458481611,5722.01,PC,12.9454,61.3191144,6593.1382192
235901733,5723.01,PC,12.8857,170.6465146,12283.6633675
162631539,5724.01,PC,6.9014,697.4037698,448.8749774
1042432,5725.01,PC,11.4053,746.9545356,1671.1171293
71582156,5726.01,CP,9.16067,5.4911302,448.451647
357048995,5727.01,PC,10.5988,6.3928694,451.9563235
219875976,5728.01,PC,12.4896,11.4974559,843.1062336
103605399,5729.01,PC,12.6265,554.4989676,6058.5947589
296780789,573.01,APC,12.519,13.5773431,156034.718417
138820713,5730.01,PC,11.1557,1.9271225,898.6821302
188668950,5731.01,PC,11.241,270.303816,2898.2731965
335952150,5732.01,PC,10.2071,60.1702823,1941.0
224297408,5733.01,PC,10.968,8.2751966,958.0302036
9989136,5734.01,CP,8.5446,6.1841688,1052.3509168
177391159,4984.01,PC,12.4373,3.6748618,2990.0
294315741,4985.01,FP,13.3162,3.5678072,17670.0
5592720,4986.01,PC,12.8742,6.5946181,9920.0
293607057,4987.01,CP,10.6311,4.2889696,5850.0
445392860,4988.01,PC,14.881,2.3696548,46129.4275972
303385111,4989.01,PC,13.0413,3.429078,13770.0
123702439,499.01,APC,10.1374,8.5334865,1756.0
295312916,4990.01,PC,12.9123,5.6386197,5940.0
247180220,4991.01,PC,14.6594,0.7702101,29130.0
362111691,4992.01,PC,13.1812,4.8807474,11440.0
360221713,4993.01,PC,12.782,3.1062522,3680.0
277128619,4994.01,CP,11.9545,21.4921464,5960.0
294295243,4995.01,PC,11.8014,8.7802662,2140.0
384709136,4996.01,PC,12.7523,4.8131406,5030.0
340624586,4997.01,PC,11.1281,13.3178839,3920.0
76228620,4998.01,PC,11.2723,9.7800223,4340.0
33227166,4999.01,PC,10.8235,5.5846356,2220.0
134200185,500.01,CP,9.4022,0.5481573,226.8573536
179230828,5000.01,PC,12.6702,5.5422295,14910.0
435740442,5237.01,PC,12.4705,2.9889845,13920.0
219016883,5238.01,CP,11.637,4.8721904,2180.0
230290708,5239.01,PC,12.7986,11.3182327,5080.0
365690646,524.01,FA,10.094,12.983175,1180.996904
40055053,5240.01,CP,11.6917,4.1793301,4900.0
305948428,5241.01,PC,12.1019,4.8398399,7040.0
426122503,5242.01,PC,12.789,2.4038486,16500.0
322504451,5243.01,PC,12.5949,1.6087939,8160.0
352151292,5244.01,PC,12.8105,5.0821798,4930.0
123041007,5245.01,APC,14.5795,0.4305826,15510.0
295807723,5246.01,FP,13.4161,0.6972223,6460.0
289307883,5247.01,PC,12.4228,12.9177538,11460.0
256154857,5248.01,APC,13.4319,0.701239,13700.0
